START_DT;END_DT;CLIENT_NAME;YEAR_BIRTH;CLIENT_ID
2014-12-20;2999-12-31;Pamela;1977;2009
2014-12-21;2999-12-31;Xitlali;1977;4386
2014-12-22;2999-12-31;Adaleigh;1977;448
2014-12-23;2999-12-31;America;1977;7
2014-12-24;2999-12-31;Azula;1977;1857
2014-12-25;2999-12-31;Carleigh;1977;1171
2014-12-26;2999-12-31;Elliette;1977;3119
2014-12-27;2999-12-31;Emmi;1977;2233
2014-12-28;2999-12-31;Eowyn;1977;4659
2014-12-29;2999-12-31;Indiana;1977;2091
2014-12-30;2999-12-31;Isis;1977;4548
2014-12-31;2999-12-31;Jia;1977;2288
2015-01-01;2999-12-31;Kaci;1977;936
2015-01-02;2999-12-31;Keiry;1977;242
2015-01-03;2999-12-31;Lane;1977;3745
2015-01-04;2999-12-31;Lela;1977;1015
2015-01-05;2999-12-31;Luana;1977;588
2015-01-06;2999-12-31;Macey;1977;539
2015-01-07;2999-12-31;Pia;1977;4733
2015-01-08;2999-12-31;Valkyrie;1977;2615
2015-01-09;2999-12-31;Wrenly;1977;2211
2015-01-10;2999-12-31;Zamora;1977;1737
2015-01-11;2999-12-31;Brighton;1977;1797
2015-01-12;2999-12-31;Emmalee;1977;3948
2015-01-13;2999-12-31;Maddox;1977;377
2015-01-14;2999-12-31;Yaneli;1977;4918
2015-01-15;2999-12-31;Yehudis;1977;1779
2015-01-16;2999-12-31;Constance;1977;4632
2015-01-17;2999-12-31;Daenerys;1977;1017
2015-01-18;2999-12-31;Jacquelyn;1978;382
2015-01-19;2999-12-31;Kynslee;1978;655
2015-01-20;2999-12-31;Nila;1978;408
2015-01-21;2999-12-31;Nuri;1978;4405
2015-01-22;2999-12-31;Perry;1978;1312
2015-01-23;2999-12-31;Sanaa;1978;3409
2015-01-24;2999-12-31;Sarina;1978;953
2015-01-25;2999-12-31;Adalia;1978;2326
2015-01-26;2999-12-31;Aoife;1978;177
2015-01-27;2999-12-31;Beatriz;1978;2730
2015-01-28;2999-12-31;Ilana;1978;1882
2015-01-29;2999-12-31;Izabelle;1978;3291
2015-01-30;2999-12-31;Karolina;1978;2889
2015-01-31;2999-12-31;Liz;1978;2820
2015-02-01;2999-12-31;Lux;1978;3998
2015-02-02;2999-12-31;Naveah;1978;1859
2015-02-03;2999-12-31;Rochel;1978;874
2023-01-01;2023-01-16;Saniya;2000;2111
2023-01-01;2023-01-16;Tianna;2000;1395
2023-01-01;2023-01-16;Adora;2000;2870
2023-01-01;2023-01-16;Akshara;2000;3095
2023-01-01;2023-01-16;Avril;2000;138
2023-01-01;2023-01-16;Dafne;2000;2854
2023-01-01;2023-01-16;Ema;2000;4476
2023-01-01;2023-01-16;Klara;2000;2574
2023-01-01;2023-01-16;Kynnedi;2000;4528
2023-01-01;2023-01-16;Malina;2000;4585
2023-01-01;2023-01-16;Sunday;2000;3423
2023-01-01;2023-01-16;Amiracle;2000;4718
2023-01-01;2023-01-29;Armoni;2000;291
2023-01-01;2023-01-29;Ashly;2000;2777
2023-01-01;2023-01-29;Delta;2000;1641
2023-01-01;2023-01-29;Donna;2000;78
2023-01-01;2023-01-29;Gina;2000;2886
2023-01-01;2023-01-29;Graciela;2000;2084
2023-01-01;2023-01-29;Harlynn;2000;4241
2023-01-01;2023-01-29;Jazelle;2000;1893
2023-01-01;2023-01-29;Kaleigh;2000;529
2023-01-01;2023-01-29;Lynlee;2000;3017
2023-01-01;2023-01-29;Niya;2000;91
2023-01-01;2023-01-29;Romi;2000;1879
2023-01-01;2023-01-29;Tania;2000;229
2010-01-01;2023-02-01;Amberly;1945;2839
2023-01-09;2023-02-01;Baker;2000;4648
2023-01-10;2023-02-01;Braylynn;2000;3829
2023-01-11;2023-02-01;Diane;2000;4342
2023-01-12;2023-02-01;Ellowyn;2000;3947
2023-01-13;2023-02-01;Kit;2000;4312
2023-01-14;2023-02-01;Kollins;2000;3301
2023-01-15;2023-02-01;Miyah;2000;1026
2023-01-16;2023-02-01;Naima;2000;1389
2023-01-17;2023-02-01;Renley;2000;3650
2023-01-18;2023-02-01;Rosalinda;2000;3654
2023-01-19;2023-02-01;Shirley;2000;2160
2023-01-20;2023-02-01;Starr;2000;2998
2023-01-21;2023-02-01;Tamara;2000;1475
2023-01-22;2023-02-01;Adlee;2000;61
2023-01-23;2023-02-01;Ali;2000;3047
2023-01-24;2023-02-01;Arayah;2000;1724
2023-01-25;2023-02-01;Areli;2000;4061
2010-01-01;2023-02-02;Ashanti;1945;4683
2010-01-01;2023-02-03;Darlene;1945;840
2010-01-01;2023-02-04;Daylin;1945;4567
2010-01-01;2023-02-05;Deanna;1945;1837
2010-01-01;2023-02-06;Divine;1945;2473
2010-01-01;2023-02-07;Estefany;1945;3706
2010-01-01;2023-02-08;Hudson;1945;919
2010-01-01;2023-02-09;Jaclyn;1945;4497
2010-01-01;2023-02-10;Kalliope;1945;3214
2010-01-01;2023-02-11;Kelsie;1945;4046
2010-01-01;2023-02-12;Madyson;1945;2150
2010-01-01;2023-02-13;Maven;1945;329
2010-01-01;2023-02-14;Shania;1945;4394
2010-01-01;2023-02-15;Taelyn;1945;4121
2010-01-01;2023-02-16;Analise;1945;4613
2010-01-01;2023-02-17;Annaleigh;1945;3354
2010-01-01;2023-02-18;Annistyn;1945;1523
2010-01-01;2023-02-19;Asher;1945;2671
2010-01-01;2023-02-20;Delanie;1945;4398
2010-01-01;2023-02-21;Heidy;1945;79
2010-01-01;2023-02-22;Jamiyah;1945;1711
2010-01-01;2023-02-23;Kyler;1945;2667
2010-01-01;2023-02-24;Lua;1945;2241
2010-01-01;2023-02-25;Marlo;1945;2568
2010-01-01;2023-02-26;Mildred;1945;3239
2010-01-01;2023-02-27;Tiara;1945;4974
2013-01-27;2023-02-27;Aavya;1970;571
2013-01-28;2023-02-27;Aira;1970;2925
2013-01-29;2023-02-27;Anabelle;1970;2760
2013-01-30;2023-02-27;Carlie;1970;209
2013-01-31;2023-02-27;Dalila;1970;2880
2013-02-01;2023-02-27;Eliora;1970;3817
2013-02-02;2023-02-27;Eloisa;1970;832
2013-02-03;2023-02-27;Emberleigh;1970;4796
2013-02-04;2023-02-27;Gracyn;1970;427
2013-02-05;2023-02-27;Halima;1970;160
2013-02-06;2023-02-27;Jaslyn;1970;1574
2013-02-07;2023-02-27;Kobi;1970;3004
2013-02-08;2023-02-27;Litzy;1970;3639
2015-04-27;2999-12-31;Maleni;1978;1220
2015-04-28;2999-12-31;Marli;1978;3789
2015-04-29;2999-12-31;Melia;1978;1497
2015-04-30;2999-12-31;Noella;1978;1609
2015-05-01;2999-12-31;Nour;1978;2680
2015-05-02;2999-12-31;Tamia;1978;1029
2015-05-03;2999-12-31;Zulema;1978;507
2015-05-04;2999-12-31;Aiza;1978;4894
2015-05-05;2999-12-31;Aniston;1978;1002
2015-05-06;2999-12-31;Katelynn;1978;877
2015-05-07;2999-12-31;Raizy;1978;860
2015-05-08;2999-12-31;Taylin;1978;3833
2015-05-09;2999-12-31;Zayda;1978;2837
2015-05-10;2999-12-31;Angely;1978;48
2015-05-11;2999-12-31;Camdyn;1978;305
2015-05-12;2999-12-31;Cosette;1978;4665
2015-05-13;2999-12-31;Dawson;1978;1286
2015-05-14;2999-12-31;Dua;1978;4769
2015-05-15;2999-12-31;Hendrix;1978;2085
2015-05-16;2999-12-31;Irelynn;1978;1689
2015-05-17;2999-12-31;Jaida;1978;2572
2015-05-18;2999-12-31;Lanie;1978;1552
2015-05-19;2999-12-31;Leen;1978;2548
2015-05-20;2999-12-31;Norma;1978;3608
2015-05-21;2999-12-31;Siobhan;1978;2453
2015-05-22;2999-12-31;Sonya;1978;252
2015-05-23;2999-12-31;Stormy;1978;3545
2015-05-24;2999-12-31;Yasmeen;1978;4207
2015-05-25;2999-12-31;Abbie;1978;4753
2015-05-26;2999-12-31;Alyna;1978;265
2015-05-27;2999-12-31;Amila;1978;1923
2015-05-28;2999-12-31;Ayda;1979;4582
2015-05-29;2999-12-31;Eleanore;1979;2373
2015-05-30;2999-12-31;Fatimah;1979;2166
2015-05-31;2999-12-31;Izzy;1979;3325
2015-06-01;2999-12-31;Jolee;1979;3041
2015-06-02;2999-12-31;Kensington;1979;2336
2015-06-03;2999-12-31;Lenna;1979;555
2015-06-04;2999-12-31;Ridley;1979;2911
2015-06-05;2999-12-31;Rya;1979;356
2015-06-06;2999-12-31;Theia;1979;1427
2015-06-07;2999-12-31;Aleigha;1979;3121
2015-06-08;2999-12-31;Avaleigh;1979;3175
2015-06-09;2999-12-31;Eternity;1979;738
2015-06-10;2999-12-31;Greer;1979;4553
2015-06-11;2999-12-31;Irina;1979;924
2015-06-12;2999-12-31;Josephina;1979;3100
2015-06-13;2999-12-31;Kiari;1979;1099
2015-06-14;2999-12-31;Maverick;1979;4502
2015-06-15;2999-12-31;Mayla;1979;1690
2015-06-16;2999-12-31;Melek;1979;3733
2015-06-17;2999-12-31;Ainara;1979;1671
2015-06-18;2999-12-31;Amaria;1979;4371
2015-06-19;2999-12-31;Avalee;1979;2407
2015-06-20;2999-12-31;Ayvah;1979;108
2015-06-21;2999-12-31;Blythe;1979;1246
2015-06-22;2999-12-31;Caliyah;1979;1242
2015-06-23;2999-12-31;Claira;1979;1794
2015-06-24;2999-12-31;Daria;1979;3117
2015-06-25;2999-12-31;Dawn;1979;1833
2015-06-26;2999-12-31;Dawsyn;1979;4706
2015-06-27;2999-12-31;Flor;1979;2126
2015-06-28;2999-12-31;Jehilyn;1979;4701
2015-06-29;2999-12-31;Kayden;1979;830
2015-06-30;2999-12-31;Kaylyn;1979;3140
2015-07-01;2999-12-31;Laya;1979;1905
2015-07-02;2999-12-31;Mona;1979;999
2015-07-03;2999-12-31;Roxana;1979;667
2015-07-04;2999-12-31;Xolani;1979;926
2015-07-05;2999-12-31;Aashvi;1979;3222
2015-07-06;2999-12-31;Anderson;1979;3178
2015-07-07;2999-12-31;Arlo;1979;2113
2015-07-08;2999-12-31;Blanca;1979;323
2015-07-09;2999-12-31;Iqra;1979;2131
2015-07-10;2999-12-31;Janney;1979;4367
2015-07-11;2999-12-31;Josette;1979;2313
2015-07-12;2999-12-31;Kinlee;1979;4595
2015-07-13;2999-12-31;Kinsey;1979;2721
2015-07-14;2999-12-31;Maribel;1979;2070
2015-07-15;2999-12-31;Nell;1979;4735
2013-02-09;2023-02-27;Samaya;1970;1445
2013-02-10;2023-02-27;Shai;1970;3923
2013-02-11;2023-02-27;Shaindy;1970;793
2013-02-12;2023-02-27;Stormie;1970;4625
2013-02-13;2023-02-27;Teigan;1970;2238
2013-05-05;2023-02-27;Vianney;1971;4038
2013-05-21;2023-02-27;Wrenleigh;1971;2875
2013-05-22;2023-02-27;Blakelee;1971;27
2013-05-23;2023-02-27;Bracha;1971;4805
2013-05-24;2023-02-27;Coco;1971;2232
2013-05-25;2023-02-27;Darby;1971;1361
2013-05-26;2023-02-27;Emmylou;1971;4225
2013-05-27;2023-02-27;Glory;1971;997
2013-05-28;2023-02-27;Grayson;1971;3810
2013-05-29;2023-02-27;Harlie;1971;1725
2013-05-30;2023-02-27;Kacie;1971;761
2013-05-31;2023-02-27;Kinzlee;1971;266
2013-06-01;2023-02-27;Layna;1971;3204
2013-06-02;2023-02-27;Mckayla;1971;2036
2013-06-03;2023-02-27;Milania;1971;300
2013-06-04;2023-02-27;Pyper;1971;3189
2013-06-05;2023-02-27;Sedona;1971;4774
2017-06-05;2023-02-27;Georgiana;1986;2997
2017-06-06;2023-02-27;Hailie;1986;1973
2017-06-07;2023-02-27;Halston;1986;3205
2017-06-08;2023-02-27;Jocelynn;1986;4265
2017-06-09;2023-02-27;Kaori;1986;3565
2017-06-10;2023-02-27;Karmyn;1986;2779
2017-06-11;2023-02-27;Maeva;1986;403
2017-06-12;2023-02-27;Mahogany;1986;4215
2017-06-13;2023-02-27;Makiyah;1986;4111
2017-06-14;2023-02-27;Margarita;1986;4304
2017-06-15;2023-02-27;Maritza;1986;4840
2017-06-16;2023-02-27;Naia;1986;585
2017-06-17;2023-02-27;Navya;1986;2613
2017-06-18;2023-02-27;Ofelia;1986;1415
2017-06-19;2023-02-27;Reem;1986;711
2017-06-20;2023-02-27;Asa;1986;4019
2017-06-21;2023-02-27;Christiana;1986;2169
2017-06-22;2023-02-27;Delylah;1986;801
2017-06-23;2023-02-27;Desire;1986;4157
2017-06-24;2023-02-27;Dottie;1986;466
2017-06-25;2023-02-27;Isobel;1986;4315
2017-06-26;2023-02-27;Janet;1986;3512
2017-06-27;2023-02-27;Johana;1986;2448
2017-12-25;2023-02-27;Melinda;1988;1469
2017-12-26;2023-02-27;Nya;1988;627
2017-12-27;2023-02-27;Primrose;1988;1000
2017-12-28;2023-02-27;Skai;1988;4842
2017-12-29;2023-02-27;Teegan;1988;2464
2018-03-19;2023-02-27;Abriella;1989;4045
2018-03-20;2023-02-27;Anora;1989;1654
2018-03-21;2023-02-27;Aziyah;1989;981
2018-03-22;2023-02-27;Eunice;1989;2691
2018-03-23;2023-02-27;Evalina;1989;590
2018-03-24;2023-02-27;Georgie;1989;3157
2018-03-25;2023-02-27;Ivie;1989;2632
2018-03-26;2023-02-27;Jaylen;1989;289
2018-03-27;2023-02-27;Jiya;1989;2449
2018-03-28;2023-02-27;Kamya;1989;4098
2018-03-29;2023-02-27;Keeley;1989;2343
2015-09-15;2999-12-31;Kyomi;1979;1397
2015-09-16;2999-12-31;Kyrah;1979;433
2015-09-17;2999-12-31;Rosaleigh;1979;3903
2015-09-18;2999-12-31;Zaliyah;1980;4177
2015-09-19;2999-12-31;Zayna;1980;3445
2015-09-20;2999-12-31;Abrielle;1980;447
2015-09-21;2999-12-31;Audree;1980;3128
2015-09-22;2999-12-31;Berklee;1980;3083
2015-09-23;2999-12-31;Citlali;1980;1545
2015-09-24;2999-12-31;Delani;1980;2139
2015-09-25;2999-12-31;Destinee;1980;684
2015-09-26;2999-12-31;Dianna;1980;4436
2015-09-27;2999-12-31;Emoni;1980;1614
2015-09-28;2999-12-31;Enola;1980;3875
2015-09-29;2999-12-31;Evan;1980;471
2015-09-30;2999-12-31;Isra;1980;3207
2015-10-01;2999-12-31;Laia;1980;4357
2015-10-02;2999-12-31;Lani;1980;2945
2015-10-03;2999-12-31;Lindy;1980;2045
2015-10-04;2999-12-31;Maura;1980;4813
2015-10-05;2999-12-31;Mckinlee;1980;4850
2015-10-06;2999-12-31;Novalynn;1980;2492
2015-10-07;2999-12-31;Sianna;1980;2800
2015-10-08;2999-12-31;Theadora;1980;3791
2015-10-09;2999-12-31;Adah;1980;4818
2015-10-10;2999-12-31;Berkeley;1980;283
2015-10-11;2999-12-31;Elysia;1980;3737
2015-10-12;2999-12-31;Gema;1980;4459
2015-10-13;2999-12-31;Linley;1980;2855
2015-10-14;2999-12-31;Merida;1980;799
2015-10-15;2999-12-31;Nami;1980;3132
2015-10-16;2999-12-31;Rumi;1980;1970
2015-10-17;2999-12-31;Sade;1980;2227
2015-10-18;2999-12-31;Samaria;1980;4082
2015-10-19;2999-12-31;Sury;1980;652
2015-10-20;2999-12-31;Zaida;1980;2276
2015-10-21;2999-12-31;Alaska;1980;1088
2015-10-22;2999-12-31;Amaira;1980;4174
2015-10-23;2999-12-31;Brea;1980;3429
2015-10-24;2999-12-31;Cambrie;1980;3209
2015-10-25;2999-12-31;Cianna;1980;237
2015-10-26;2999-12-31;Denali;1980;3397
2015-10-27;2999-12-31;Elanor;1980;3535
2015-10-28;2999-12-31;Emelyn;1980;675
2015-10-29;2999-12-31;Eryn;1980;1624
2015-10-30;2999-12-31;Francis;1980;2251
2015-10-31;2999-12-31;Josey;1980;287
2015-11-01;2999-12-31;Jules;1980;1308
2015-11-02;2999-12-31;Karoline;1980;2254
2015-11-03;2999-12-31;Lacy;1980;4147
2015-11-04;2999-12-31;Madden;1980;4950
2015-11-05;2999-12-31;Maryn;1980;4272
2015-11-06;2999-12-31;Maylin;1980;2739
2015-11-07;2999-12-31;Minha;1980;2894
2015-11-08;2999-12-31;Nariyah;1980;3855
2015-11-09;2999-12-31;Rayah;1980;3329
2015-11-10;2999-12-31;Toby;1980;2439
2015-11-11;2999-12-31;Wyatt;1980;2398
2015-11-12;2999-12-31;Yoselin;1980;4824
2015-11-13;2999-12-31;Dominique;1980;4376
2015-11-14;2999-12-31;Everlie;1980;4140
2015-11-15;2999-12-31;Everlyn;1980;4117
2015-11-16;2999-12-31;Harmonie;1980;2038
2015-11-17;2999-12-31;Jannat;1980;3827
2015-11-18;2999-12-31;Kynleigh;1980;581
2015-11-19;2999-12-31;Lillyana;1980;4932
2015-11-20;2999-12-31;Magdalene;1980;2076
2015-11-21;2999-12-31;Mariajose;1980;3045
2015-11-22;2999-12-31;Samia;1980;3135
2015-11-23;2999-12-31;Taryn;1980;3292
2015-11-24;2999-12-31;Wilder;1980;4341
2015-11-25;2999-12-31;Adleigh;1980;2656
2015-11-26;2999-12-31;Amyah;1980;2022
2015-11-27;2999-12-31;Avia;1980;344
2015-11-28;2999-12-31;Azeneth;1980;1087
2015-11-29;2999-12-31;Batsheva;1980;3356
2015-11-30;2999-12-31;Catarina;1980;2810
2015-12-01;2999-12-31;Dolly;1980;1736
2015-12-02;2999-12-31;Edna;1980;4220
2015-12-03;2999-12-31;Havana;1980;4224
2018-03-30;2023-02-27;Jacklyn;1989;4798
2018-03-31;2023-02-27;Jailyne;1989;2510
2018-04-01;2023-02-27;Karli;1989;3027
2018-04-02;2023-02-27;Katy;1989;4230
2018-04-03;2023-02-27;Maryann;1989;1982
2018-04-04;2023-02-27;Ryah;1989;4242
2018-04-05;2023-02-27;Rylin;1989;4112
2018-06-25;2023-02-27;Souline;1990;1916
2018-06-26;2023-02-27;Wynn;1990;2869
2018-06-27;2023-02-27;Yitty;1990;4808
2018-06-28;2023-02-27;Zamira;1990;875
2018-06-29;2023-02-27;Ziyah;1990;4517
2018-06-30;2023-02-27;Annalisa;1990;1653
2018-07-01;2023-02-27;Azari;1990;4078
2018-07-02;2023-02-27;Brisa;1990;1896
2018-07-03;2023-02-27;Caitlin;1990;1599
2018-07-04;2023-02-27;Elif;1990;3042
2018-09-27;2023-02-27;Ellia;1992;910
2018-09-28;2023-02-27;Emmerson;1992;3942
2018-09-29;2023-02-27;Everli;1992;2737
2018-09-30;2023-02-27;Finleigh;1992;3026
2018-10-01;2023-02-27;Josefina;1992;3060
2018-10-02;2023-02-27;Kaelani;1992;89
2018-10-03;2023-02-27;Kamdyn;1992;29
2018-10-04;2023-02-27;Katia;1992;3123
2018-10-05;2023-02-27;Kaylen;1992;1642
2018-10-06;2023-02-27;Krisha;1992;1490
2018-10-07;2023-02-27;Louella;1992;2541
2018-10-08;2023-02-27;Mackenna;1992;109
2018-10-09;2023-02-27;Marielle;1992;3056
2018-10-10;2023-02-27;Marwa;1992;1406
2018-10-11;2023-02-27;Maylani;1992;4410
2018-10-12;2023-02-27;Miabella;1992;3307
2018-10-13;2023-02-27;Misha;1992;777
2018-10-14;2023-02-27;Rilee;1992;2914
2018-10-15;2023-02-27;Sheyla;1992;2699
2018-10-16;2023-02-27;Story;1992;309
2018-10-17;2023-02-27;Amarie;1992;1676
2018-10-18;2023-02-27;Analeah;1992;2242
2018-10-19;2023-02-27;Anayeli;1992;866
2018-10-20;2023-02-27;Andromeda;1992;2833
2018-10-21;2023-02-27;Caleigh;1992;1680
2018-10-22;2023-02-27;Carol;1992;2123
2018-10-23;2023-02-27;Devin;1992;1951
2018-10-24;2023-02-27;Everett;1992;1306
2011-02-28;2023-03-03;Hayes;1956;629
2011-03-01;2023-03-03;Henrietta;1956;2884
2011-03-02;2023-03-03;Jacey;1956;821
2011-03-03;2023-03-03;Janice;1957;596
2011-03-04;2023-03-03;Landyn;1957;3425
2011-03-05;2023-03-03;Lucianna;1957;4710
2011-03-06;2023-03-03;Marbella;1957;1073
2011-03-07;2023-03-03;Minerva;1957;1396
2011-03-08;2023-03-03;Posie;1957;3411
2011-03-09;2023-03-03;Rocio;1957;569
2011-03-10;2023-03-03;Tahani;1957;4059
2011-03-11;2023-03-03;Zofia;1957;563
2011-03-12;2023-03-03;Arianny;1957;4109
2016-01-31;2999-12-31;Grey;1981;2031
2016-02-01;2999-12-31;Gwenyth;1981;4231
2016-02-02;2999-12-31;Keilany;1981;2895
2016-02-03;2999-12-31;Laiken;1981;239
2016-02-04;2999-12-31;Layton;1981;566
2016-02-05;2999-12-31;Navie;1981;3624
2016-02-06;2999-12-31;Ollie;1981;2177
2016-02-07;2999-12-31;Scotlyn;1981;3637
2016-02-08;2999-12-31;Shreya;1981;1467
2016-02-09;2999-12-31;Alizah;1981;4346
2016-02-10;2999-12-31;Aubrianna;1981;3757
2016-02-11;2999-12-31;Effie;1981;4368
2016-02-12;2999-12-31;Emarie;1981;3220
2016-02-13;2999-12-31;Evelin;1981;4699
2016-02-14;2999-12-31;Gigi;1981;1360
2016-02-15;2999-12-31;Haya;1981;1065
2016-02-16;2999-12-31;Hazley;1981;3675
2016-02-17;2999-12-31;Ileana;1981;326
2016-02-18;2999-12-31;Iman;1981;1031
2016-02-19;2999-12-31;Jadore;1981;3050
2016-02-20;2999-12-31;Jean;1981;4308
2016-02-21;2999-12-31;Jiana;1981;4536
2016-02-22;2999-12-31;Luci;1981;1648
2016-02-23;2999-12-31;Maliya;1981;1258
2016-02-24;2999-12-31;Mylee;1981;3375
2016-02-25;2999-12-31;Precious;1981;1518
2016-02-26;2999-12-31;Rania;1981;932
2016-02-27;2999-12-31;Sora;1981;2596
2016-02-28;2999-12-31;Tina;1981;4698
2016-02-29;2999-12-31;Zeynep;1981;353
2016-03-01;2999-12-31;Aerith;1981;937
2016-03-02;2999-12-31;Aleyda;1981;2302
2016-03-03;2999-12-31;Banks;1981;494
2016-03-04;2999-12-31;Chesney;1981;1612
2016-03-05;2999-12-31;Dora;1981;3809
2016-03-06;2999-12-31;Elyanna;1981;4702
2016-03-07;2999-12-31;Jaya;1981;4705
2016-03-08;2999-12-31;Kaley;1981;816
2016-03-09;2999-12-31;Karely;1981;2909
2016-03-10;2999-12-31;Keila;1981;882
2016-03-11;2999-12-31;Levi;1981;4031
2016-03-12;2999-12-31;Loren;1981;16
2016-03-13;2999-12-31;Nirvana;1981;4854
2016-03-14;2999-12-31;Rainey;1981;512
2016-03-15;2999-12-31;Roma;1981;10
2016-03-16;2999-12-31;Shayna;1982;2899
2016-03-17;2999-12-31;Sullivan;1982;381
2016-03-18;2999-12-31;Taylee;1982;3431
2016-03-19;2999-12-31;Zena;1982;4013
2016-03-20;2999-12-31;Adara;1982;1953
2016-03-21;2999-12-31;Adilyn;1982;856
2016-03-22;2999-12-31;Alahni;1982;1627
2016-03-23;2999-12-31;Anjali;1982;1687
2016-03-24;2999-12-31;Anvi;1982;3312
2016-03-25;2999-12-31;Aribella;1982;4081
2016-03-26;2999-12-31;Danni;1982;818
2016-03-27;2999-12-31;Deja;1982;4404
2016-03-28;2999-12-31;Ellamae;1982;2463
2016-03-29;2999-12-31;Fatoumata;1982;1730
2016-03-30;2999-12-31;Ivanka;1982;140
2016-03-31;2999-12-31;Jasper;1982;437
2016-04-01;2999-12-31;Kynzlee;1982;181
2016-04-02;2999-12-31;Lizzie;1982;720
2016-04-03;2999-12-31;Maelee;1982;559
2016-04-04;2999-12-31;Mariel;1982;2923
2016-04-05;2999-12-31;Niyah;1982;1785
2016-04-06;2999-12-31;Oona;1982;4574
2016-04-07;2999-12-31;Susie;1982;672
2016-04-08;2999-12-31;Vanya;1982;1515
2016-04-09;2999-12-31;Yaretzy;1982;379
2016-04-10;2999-12-31;Zari;1982;547
2016-04-11;2999-12-31;Alethea;1982;2097
2016-04-12;2999-12-31;Ameena;1982;2129
2016-04-13;2999-12-31;Amorah;1982;3819
2016-04-14;2999-12-31;Asiyah;1982;899
2016-04-15;2999-12-31;Avigail;1982;1998
2016-04-16;2999-12-31;Brexley;1982;117
2016-04-17;2999-12-31;Elisha;1982;1668
2016-04-18;2999-12-31;Harbor;1982;1961
2016-04-19;2999-12-31;Janelly;1982;1674
2016-04-20;2999-12-31;Jannah;1982;4445
2016-04-21;2999-12-31;Jaylyn;1982;4590
2016-04-22;2999-12-31;Jesiah;1982;4725
2016-04-23;2999-12-31;Kalaya;1982;2095
2016-04-24;2999-12-31;Keyli;1982;2738
2016-04-25;2999-12-31;Kiley;1982;3241
2016-04-26;2999-12-31;Ren;1982;858
2016-04-27;2999-12-31;Samiya;1982;2683
2016-04-28;2999-12-31;Susana;1982;2411
2016-04-29;2999-12-31;Timber;1982;3443
2016-04-30;2999-12-31;Zyra;1982;1327
2016-05-01;2999-12-31;Alanni;1982;4944
2016-05-02;2999-12-31;Annmarie;1982;3038
2016-05-03;2999-12-31;Arrow;1982;3304
2016-05-04;2999-12-31;Audrianna;1982;2856
2016-05-05;2999-12-31;Collyns;1982;4200
2016-05-06;2999-12-31;Ellisyn;1982;3326
2016-05-07;2999-12-31;Everlynn;1982;2457
2016-05-08;2999-12-31;Haislee;1982;3371
2016-05-09;2999-12-31;Hindy;1982;4199
2016-05-10;2999-12-31;Inayah;1982;4960
2016-05-11;2999-12-31;Lillyanna;1982;764
2016-05-12;2999-12-31;Malika;1982;915
2016-05-13;2999-12-31;Marguerite;1982;2660
2016-05-14;2999-12-31;Priscila;1982;4056
2016-05-15;2999-12-31;Raeya;1982;6
2016-05-16;2999-12-31;Rian;1982;2640
2016-05-17;2999-12-31;Rosario;1982;99
2016-05-18;2999-12-31;Ruhi;1982;4419
2016-05-19;2999-12-31;Terra;1982;2011
2016-05-20;2999-12-31;Zalayah;1982;4326
2016-05-21;2999-12-31;Zya;1982;2705
2016-05-22;2999-12-31;Aliyana;1982;1510
2016-05-23;2999-12-31;Amour;1982;2483
2016-05-24;2999-12-31;Anastacia;1982;4360
2016-05-25;2999-12-31;Anissa;1982;2624
2016-05-26;2999-12-31;Brie;1982;4495
2016-05-27;2999-12-31;Dasha;1982;3969
2016-05-28;2999-12-31;Estefania;1982;4289
2016-05-29;2999-12-31;Hadassa;1982;1657
2016-05-30;2999-12-31;Huntleigh;1982;4572
2016-05-31;2999-12-31;Joni;1982;4097
2016-06-01;2999-12-31;Julieth;1982;1562
2016-06-02;2999-12-31;Nashla;1982;3641
2016-06-03;2999-12-31;Olympia;1982;2729
2016-06-04;2999-12-31;Philomena;1982;2218
2016-06-05;2999-12-31;Samadhi;1982;1564
2016-06-06;2999-12-31;Taylynn;1982;562
2016-06-07;2999-12-31;Caia;1982;3594
2016-06-08;2999-12-31;Carli;1982;1057
2016-06-09;2999-12-31;Charly;1982;3951
2016-06-10;2999-12-31;Ellyana;1982;3717
2016-06-11;2999-12-31;Francine;1982;1818
2016-06-12;2999-12-31;Isa;1982;546
2016-06-13;2999-12-31;Italia;1982;1103
2016-06-14;2999-12-31;Iyana;1982;3646
2016-06-15;2999-12-31;Jackie;1982;4070
2016-06-16;2999-12-31;Jakayla;1982;1260
2016-06-17;2999-12-31;Jensen;1982;2067
2016-06-18;2999-12-31;Joie;1982;3278
2016-06-19;2999-12-31;Kaniyah;1982;4902
2016-06-20;2999-12-31;Khali;1982;538
2016-06-21;2999-12-31;Lovely;1982;945
2016-06-22;2999-12-31;Maizy;1982;2598
2016-06-23;2999-12-31;Manuela;1982;2687
2016-06-24;2999-12-31;Rena;1982;3163
2016-06-25;2999-12-31;Sabine;1982;687
2016-06-26;2999-12-31;Tayla;1982;1485
2016-06-27;2999-12-31;Yvonne;1982;4133
2016-06-28;2999-12-31;Ayzal;1982;2098
2016-06-29;2999-12-31;Bellarose;1982;1629
2016-06-30;2999-12-31;Brystol;1982;1424
2016-07-01;2999-12-31;Carrie;1982;3911
2016-07-02;2999-12-31;Channing;1982;572
2016-07-03;2999-12-31;Cheyanne;1982;4260
